INDEX,YEAR,WEEK No. (1-52),DATE,MONTH,.DBT1,.WBT1,.DBT2,.WBT2,Max temperature ,Minimum Temperature,Grass Minimum temp ,Soil Temp MP1,Soil Temp MP2,Soil Temp MP3,Soil Temp MP4,Soil Temp MP5,Soil Temp MP6,Vapour pressure for hour-1,vapour pressure for hour-2,Relative Humidity for hour-1,Relative Humidity for hour2,Mean Wind Speed,Wind Direction for hour-1,Wind Direction for hour-2,.SSH,Rain in past (MM),,,,
42132,2017,10,7,3,12.8,12.0,25.4,17.4,27.6,8.4,4.0,15.4,16.9,19.4,25.9,22.9,21.4,10.1,10.5,91,43,2.7,5,11,4.4,0.0,,,,
42132,2017,11,18,3,13.8,12.4,28.4,19.4,26.9,9.5,4.5,15.9,18.4,19.9,26.9,24.4,21.9,10.0,12.0,84,41,2.8,0,34,8.9,0.0,,,,
42132,2017,11,17,3,12.8,12.0,26.8,18.4,26.9,8.5,4.0,15.4,17.9,18.9,26.9,24.4,20.9,10.1,11.3,91,43,2.8,0,34,9.1,0.0,,,,
42132,2017,11,16,3,12.2,12.0,25.8,18.0,27.9,9.3,4.5,16.4,18.9,19.9,24.9,23.4,20.9,10.4,11.2,98,45,3.2,0,25,5.2,0.0,,,,
42132,2017,9,2,3,13.4,13.0,26.0,18.4,27.6,10.3,7.5,17.4,18.9,19.9,27.9,24.9,21.9,11.0,11.7,95,46,2.8,0,36,10.0,0.0,,,,
42132,2017,9,1,3,14.0,13.4,27.0,19.0,27.0,13.0,8.7,17.4,19.2,19.9,27.4,23.9,21.4,11.2,12.1,93,45,3.7,0,29,9.3,0.0,,,,
42132,2017,12,20,3,13.4,13.0,29.6,19.0,28.2,11.0,7.5,20.0,21.0,20.9,27.9,24.9,22.9,11.0,10.7,95,34,2.6,0,34,,,,,,
42132,2017,10,8,3,16.0,15.0,23.6,19.0,25.4,13.9,9.3,17.9,19.9,20.9,25.4,23.4,21.9,12.3,14.0,90,64,6.9,14,16,6.1,1.3,,,,
42132,2017,12,21,3,16.0,15.0,33.0,21.0,30.0,12.1,8.9,18.9,20.4,21.9,31.9,27.9,23.9,12.3,12.1,90,32,2.7,0,2,9.7,0.0,,,,
42132,2017,12,19,3,16.0,15.0,28.2,19.4,28.9,12.5,8.0,17.8,19.9,20.9,26.8,24.4,21.4,12.3,12.1,90,42,3.0,7,7,9.0,0.0,,,,
42132,2017,13,27,3,20.6,17.0,36.6,24.0,34.0,16.3,,21.9,23.9,24.9,33.9,30.4,27.2,12.6,15.4,69,33,2.4,0,29,9.6,0.0,,,,
42132,2017,12,25,3,17.6,16.4,31.8,21.0,32.8,13.0,,20.4,22.9,23.9,32.9,29.4,26.4,13.3,12.7,88,36,4.3,0,36,10.9,0.0,,,,
42132,2017,12,22,3,16.2,15.6,35.4,23.0,33.3,13.8,9.0,19.9,21.9,23.4,32.9,28.9,24.9,13.0,14.3,94,33,2.1,0,29,9.4,0.0,,,,
42132,2017,13,26,3,18.2,16.8,33.6,22.2,32.6,14.5,,21.4,23.4,24.4,33.8,29.4,26.5,13.6,13.8,87,35,2.9,0,36,10.1,0.0,,,,
42132,2017,12,23,3,18.0,17.2,34.0,23.0,35.8,15.5,12.7,21.4,22.9,24.4,33.4,29.9,25.9,14.3,15.0,92,38,2.0,0,7,8.3,0.0,,,,
42132,2017,12,24,3,20.6,18.8,32.4,21.2,35.1,17.6,,22.4,23.9,24.4,32.9,29.4,26.4,15.3,12.7,84,35,2.9,0,32,9.9,0.0,,,,
42132,2017,13,29,3,20.0,19.0,35.0,23.8,37.8,17.1,,23.4,25.1,26.2,34.4,31.9,27.9,15.9,15.9,91,38,3.0,0,2,9.7,0.0,,,,
42132,2017,13,31,3,21.0,19.8,38.2,24.0,37.4,18.5,,24.9,26.4,27.4,35.4,32.4,28.9,16.7,14.6,89,29,3.8,0,23,9.7,0.0,,,,
42132,2017,13,30,3,20.2,19.2,37.0,23.4,36.4,17.5,,23.9,25.6,26.9,34.9,31.6,28.4,16.2,14.1,91,30,2.5,0,34,9.7,0.0,,,,
42132,2017,13,28,3,19.4,19.0,37.2,24.0,36.9,16.0,,23.4,24.9,25.9,34.9,30.9,27.8,16.3,15.1,96,32,2.8,0,29,9.3,0.0,,,,
42132,2017,14,7,4,19.0,14.0,32.4,17.4,34.0,16.3,,21.9,23.9,25.4,30.4,28.9,26.9,9.3,6.7,56,18,10.7,23,25,,,,,,
42132,2017,15,10,4,17.0,13.4,34.0,19.0,32.8,11.0,,19.6,22.4,24.4,31.9,28.9,26.9,9.6,8.3,66,21,3.6,27,29,11.2,0.0,,,,
42132,2017,15,9,4,18.0,14.0,32.8,18.0,33.4,10.7,,19.9,21.9,24.6,29.9,27.9,26.9,9.8,7.4,63,20,2.9,32,34,10.5,0.0,,,,
42132,2017,14,8,4,16.0,13.4,33.0,18.4,34.0,11.0,,19.2,20.9,23.9,30.9,28.9,27.4,10.1,7.9,74,21,4.5,7,9,8.3,0.0,,,,
42132,2017,15,13,4,23.8,17.0,40.0,21.4,39.9,14.7,,23.3,24.9,26.4,36.6,31.9,27.9,10.8,8.9,49,16,3.1,0,32,11.5,0.0,,,,
42132,2017,15,11,4,19.0,15.0,37.4,21.0,34.4,12.9,,20.9,23.4,24.9,32.9,29.4,26.6,10.6,9.7,64,20,4.9,0,29,11.2,0.0,,,,
42132,2017,15,14,4,22.6,17.4,40.8,22.0,40.4,16.4,,24.4,25.9,26.9,36.9,32.7,28.9,12.1,9.5,59,16,1.8,0,5,10.7,0.0,,,,
42132,2017,15,12,4,21.4,17.0,39.4,21.8,37.8,14.5,,22.4,23.4,25.4,34.9,30.9,27.9,12.1,9.9,63,18,4.1,25,34,11.1,0.0,,,,
42132,2017,16,20,4,30.0,20.2,43.6,25.6,43.4,23.0,,27.9,29.2,29.9,39.9,35.4,32.9,12.4,14.7,39,22,2.7,23,25,10.2,0.0,,,,
42132,2017,16,16,4,24.4,18.0,42.0,22.0,41.6,17.2,,25.4,26.9,27.9,37.9,33.9,29.9,12.0,8.8,52,14,2.4,0,32,11.5,0.0,,,,
42132,2017,14,3,4,21.8,18.0,38.2,24.2,37.6,17.5,,24.4,25.9,28.4,35.2,31.9,28.9,13.4,14.9,68,30,3.1,20,32,10.1,0.0,,,,
42132,2017,15,15,4,23.6,18.8,41.0,21.8,41.6,17.8,,25.4,26.9,27.9,36.9,33.4,29.4,13.7,9.0,63,15,1.7,0,32,11.2,0.0,,,,
42132,2017,16,21,4,32.2,21.4,42.2,26.2,44.0,28.9,,29.9,30.4,30.9,39.9,35.4,32.6,13.2,16.7,37,27,7.2,25,25,9.7,0.0,,,,
42132,2017,16,19,4,27.2,20.0,42.4,24.0,43.4,21.4,,26.9,28.9,29.9,38.9,34.9,32.9,13.6,12.2,50,19,4.4,9,23,9.6,0.0,,,,
42132,2017,16,18,4,24.4,18.8,43.0,23.4,42.5,19.7,,26.6,28.4,28.9,38.4,33.9,30.9,13.2,10.8,58,17,2.0,0,27,10.8,0.0,,,,
42132,2017,16,17,4,27.4,20.0,42.2,22.6,42.4,21.5,,26.4,27.9,28.4,38.2,34.1,30.4,13.5,9.8,49,16,2.4,0,32,10.9,0.0,,,,
42132,2017,17,28,4,29.4,20.8,39.0,23.8,38.9,22.5,,28.4,29.4,30.6,36.9,33.9,31.9,13.7,13.7,44,26,4.2,27,32,9.2,0.0,,,,
42132,2017,17,27,4,28.0,20.2,38.0,22.8,38.4,21.5,,27.4,28.6,29.9,36.9,33.9,31.9,13.5,12.5,48,25,4.3,25,29,9.4,0.0,,,,
42132,2017,17,26,4,23.4,18.6,38.2,22.4,37.9,19.0,,25.9,27.4,29.2,36.9,33.9,31.9,13.5,11.6,62,23,7.7,20,34,9.1,0.0,,,,
42132,2017,17,23,4,28.6,20.2,38.6,24.6,39.9,23.7,,29.4,29.9,30.9,36.6,34.9,32.9,13.2,15.5,45,30,6.5,2,7,6.0,0.0,,,,
42132,2017,14,6,4,23.4,19.4,33.8,19.8,33.9,22.0,,23.4,24.4,25.4,28.9,28.4,26.9,14.7,9.7,68,25,17.4,14,25,7.0,3.1,,,,
42132,2017,14,4,4,24.4,19.4,34.0,23.0,38.2,18.0,,24.9,26.4,27.9,31.9,30.4,28.9,14.2,15.0,62,38,,27,,,,,,,
42132,2017,16,22,4,29.4,21.0,39.4,25.2,43.2,28.1,,29.9,30.4,30.9,36.9,34.9,32.9,14.1,16.2,46,30,6.6,11,25,9.1,0.0,,,,
42132,2017,17,29,4,26.2,20.0,38.0,23.0,39.0,22.5,,27.4,29.4,30.6,34.9,32.9,31.9,14.1,12.8,55,26,3.8,0,36,4.5,0.0,,,,
42132,2017,17,25,4,23.0,19.2,37.0,22.4,37.0,17.3,,26.4,28.9,29.9,35.4,33.4,31.9,14.6,12.3,69,26,3.2,29,25,9.9,0.0,,,,
42132,2017,17,24,4,25.0,20.0,36.4,21.4,38.6,21.5,,27.8,29.4,30.9,37.4,35.2,31.9,14.8,10.9,62,24,5.1,0,32,7.2,0.0,,,,
42132,2017,18,30,4,26.2,20.0,36.0,22.0,38.9,24.5,,27.6,29.9,30.9,36.9,34.9,32.9,14.1,12.1,55,27,8.7,14,34,7.2,0.0,,,,
42132,2017,14,5,4,24.4,20.0,25.8,23.0,38.0,20.0,,24.9,25.9,26.9,31.9,29.9,27.9,15.1,19.6,66,79,,18,11,3.9,0.0,,,,
42132,2017,14,2,4,22.0,20.2,37.6,23.4,38.4,17.0,,24.4,25.9,27.9,34.9,31.9,28.9,16.8,13.8,85,28,2.3,25,20,9.1,0.0,,,,
42132,2017,13,1,4,24.0,21.0,38.0,23.4,39.0,16.9,,24.4,25.9,27.9,34.9,31.9,28.9,17.0,13.5,76,27,2.2,0,29,9.2,0.0,,,,
42132,2017,20,15,5,31.0,20.4,43.0,24.8,43.4,25.9,,31.9,32.9,34.4,43.6,40.9,38.9,12.2,13.4,36,21,3.7,25,20,9.5,0.0,,,,
42132,2017,18,2,5,24.4,19.0,40.0,23.0,37.0,18.2,,26.6,27.9,29.9,35.9,33.9,31.9,13.5,11.7,59,21,2.0,0,25,10.2,0.0,,,,
42132,2017,18,5,5,27.0,20.2,40.0,23.2,38.7,19.4,,26.4,28.4,29.9,34.9,33.4,31.9,14.0,12.1,52,22,3.9,0,29,10.6,0.0,,,,
42132,2017,18,4,5,25.0,19.6,38.0,23.4,40.8,21.0,,27.4,29.4,30.6,34.9,32.9,31.9,14.2,13.5,60,27,8.1,25,27,2.8,0.0,,,,
42132,2017,18,3,5,27.6,20.6,40.0,23.0,40.3,23.0,,28.6,29.9,31.4,36.9,34.9,32.9,14.4,11.7,52,21,3.0,29,23,7.9,0.0,,,,
42132,2017,18,1,5,23.0,19.4,37.0,23.0,36.0,19.5,,26.4,27.9,29.9,35.4,33.4,31.9,14.9,13.4,71,28,6.7,0,16,8.1,0.0,,,,
42132,2017,18,6,5,26.2,21.0,41.6,25.4,40.4,20.7,,27.4,29.4,30.4,36.9,33.9,32.4,15.8,15.4,62,26,0.1,0,11,10.1,0.0,,,,
42132,2017,19,9,5,31.4,22.4,43.4,26.0,44.0,26.7,,30.9,32.2,33.4,37.9,35.9,33.9,15.4,15.6,45,24,6.7,25,25,9.5,0.0,,,,
42132,2017,20,17,5,28.2,21.4,36.0,24.0,40.4,26.5,,32.4,33.9,34.9,37.9,32.9,30.9,15.4,15.8,54,35,9.6,2,36,10.9,28.2,,,,
42132,2017,20,16,5,30.0,21.8,40.0,23.6,43.7,27.0,,30.4,27.9,29.4,42.7,,,,15.1,12.8,47,23,4.9,34,29,8.9,,,,
42132,2017,19,13,5,29.4,22.4,42.2,25.8,40.4,23.9,,30.4,31.9,32.9,37.9,35.9,33.9,16.5,15.9,54,26,2.6,29,20,7.9,0.0,,,,
42132,2017,19,7,5,28.8,22.0,44.0,27.0,42.4,22.8,,28.9,30.4,31.4,38.9,35.6,33.4,16.1,17.3,54,25,4.8,0,29,10.0,0.0,,,,
42132,2017,20,14,5,30.4,22.8,43.0,24.0,42.2,24.5,,30.9,32.2,33.4,38.9,35.6,33.4,16.6,11.9,51,18,2.9,0,27,9.2,0.0,,,,
42132,2017,21,22,5,27.4,21.8,36.0,24.4,38.8,25.4,,31.4,32.9,33.9,38.9,36.9,34.9,16.5,16.5,60,37,6.2,36,34,2.5,0.0,,,,
42132,2017,19,12,5,30.0,23.0,40.0,23.6,40.8,26.5,,31.4,31.9,32.9,37.6,35.9,33.9,17.2,12.8,54,23,4.0,29,7,10.4,40.4,,,,
42132,2017,19,8,5,30.0,23.0,43.4,26.0,44.4,24.5,,30.0,31.4,32.2,37.9,35.9,33.9,17.2,15.6,54,24,2.6,27,29,8.5,0.0,,,,
42132,2017,20,20,5,30.4,23.4,40.4,25.0,42.9,26.3,,32.4,32.9,33.9,43.4,41.9,40.4,17.7,15.3,54,27,8.0,0,11,8.0,0.0,,,,
42132,2017,21,21,5,29.0,22.0,38.8,24.8,40.6,25.0,,32.4,32.9,34.4,39.9,37.9,35.9,17.8,15.8,59,30,6.2,27,20,8.7,0.0,,,,
42132,2017,20,19,5,31.6,24.0,42.0,24.6,40.4,28.0,,32.4,33.4,34.4,44.9,41.9,37.9,18.2,13.6,52,22,5.3,9,2,10.5,0.0,,,,
42132,2017,20,18,5,28.8,23.2,39.4,24.8,36.6,24.0,,31.4,32.6,33.9,40.4,38.6,35.2,18.3,15.4,62,29,3.6,0,29,7.1,0.0,,,,
42132,2017,21,25,5,31.4,24.0,42.0,26.4,41.8,26.5,,32.4,33.4,34.4,44.2,39.9,36.9,18.3,17.2,53,28,2.7,27,5,10.8,0.0,,,,
42132,2017,19,11,5,28.8,23.6,40.4,22.4,42.4,23.2,,28.4,29.9,31.9,37.9,35.9,33.9,19.0,10.4,64,18,7.9,36,11,5.9,1.4,,,,
42132,2017,21,26,5,31.4,24.6,44.4,27.0,43.0,27.0,,32.6,33.9,35.4,45.9,41.9,37.9,19.5,17.1,56,24,2.6,16,29,11.4,0.0,,,,
42132,2017,21,24,5,30.0,24.0,41.8,27.0,39.4,25.5,,31.4,32.4,32.3,41.4,38.9,36.9,19.1,18.6,60,30,3.6,9,9,9.6,0.0,,,,
42132,2017,21,23,5,30.0,24.0,38.0,25.0,37.4,23.9,,30.9,31.9,33.4,38.9,36.9,36.8,19.1,16.6,60,33,2.9,0,25,5.2,0.0,,,,
42132,2017,22,29,5,26.0,22.8,37.4,26.6,41.9,24.0,,28.4,31.9,34.4,38.9,35.4,33.9,19.1,20.2,76,42,14.6,9,11,7.1,0.0,,,,
42132,2017,22,31,5,29.4,25.0,35.4,26.0,38.6,22.3,,30.9,32.4,33.4,35.9,33.4,32.9,21.4,20.0,69,46,8.1,14,11,11.9,0.0,,,,
42132,2017,19,10,5,30.0,25.6,42.0,27.4,44.0,26.7,,30.9,32.4,33.9,36.9,34.9,32.9,22.2,19.3,70,31,7.5,11,11,6.0,0.0,,,,
42132,2017,22,30,5,27.6,25.2,38.6,27.6,40.9,24.8,,27.9,29.9,31.9,40.9,38.9,36.9,22.7,21.6,82,42,10.0,14,11,9.9,0.0,,,,
42132,2017,24,13,6,31.6,23.0,40.4,26.0,40.0,27.5,,31.4,32.4,33.4,40.9,37.9,34.4,16.3,17.3,47,31,4.8,25,25,9.8,0.0,,,,
42132,2017,24,16,6,25.8,21.8,36.0,25.0,40.2,24.0,,30.9,32.9,33.9,38.4,35.9,34.1,17.4,17.7,70,40,8.3,14,20,8.1,0.0,,,,
42132,2017,23,8,6,25.6,22.8,32.2,24.0,40.9,22.9,,29.9,31.4,32.4,33.4,31.4,32.4,19.3,17.9,78,50,12.2,5,34,8.3,0.0,,,,
42132,2017,23,7,6,30.2,24.2,37.2,25.0,42.4,27.0,,31.9,33.4,34.9,38.4,34.4,34.9,19.4,17.0,60,36,14.7,7,11,6.1,3.1,,,,
42132,2017,23,4,6,33.6,25.0,45.8,27.6,44.4,27.0,,31.4,31.9,33.4,44.4,39.2,37.4,19.0,17.6,49,23,5.4,27,25,9.3,0.0,,,,
42132,2017,24,15,6,28.0,23.4,39.4,26.4,42.0,24.2,,30.4,31.9,32.9,39.9,36.9,33.9,19.1,18.6,67,35,8.6,0,25,8.8,0.0,,,,
42132,2017,24,14,6,30.0,24.0,41.4,26.6,42.2,26.3,,29.9,31.4,32.4,41.9,38.4,34.4,19.1,17.9,60,30,9.0,25,29,8.7,0.0,,,,
42132,2017,24,11,6,25.4,22.8,36.0,25.0,40.4,21.0,,27.4,29.4,31.0,36.4,33.9,32.9,19.4,17.7,80,40,8.2,25,29,9.0,3.1,,,,
42132,2017,25,20,6,25.8,22.8,31.2,27.0,38.1,21.7,,25.9,27.9,29.9,34.9,31.9,29.9,19.2,24.4,77,71,11.5,16,11,5.0,41.5,,,,
42132,2017,24,12,6,29.4,24.4,39.0,25.0,36.0,23.5,,28.9,30.4,31.4,40.4,36.9,33.9,20.2,16.0,66,30,4.0,0,29,9.8,0.0,,,,
42132,2017,25,21,6,24.0,23.0,32.0,26.2,35.2,22.0,,25.9,27.4,28.4,34.4,32.4,30.4,20.5,22.3,91,62,9.5,23,23,7.6,24.8,,,,
42132,2017,23,10,6,29.6,25.0,39.0,25.8,38.0,26.5,,29.9,31.4,32.4,39.9,38.4,34.4,21.2,17.6,68,33,5.8,9,9,10.1,29.6,,,,
42132,2017,23,5,6,35.0,26.6,43.4,28.6,45.8,32.0,,33.6,34.9,34.4,39.6,34.9,34.4,21.5,21.2,51,32,12.2,25,29,5.4,0.0,,,,
42132,2017,22,2,6,30.6,26.0,40.4,27.6,36.6,24.5,,28.4,29.9,31.2,42.9,37.9,34.9,22.7,20.6,69,36,,0,27,11.3,0.0,,,,
42132,2017,22,1,6,27.4,25.0,35.6,28.0,37.4,24.0,,26.4,27.9,29.4,38.4,33.9,32.4,22.5,24.2,82,55,,11,11,5.7,0.0,,,,
42132,2017,23,9,6,27.2,24.8,35.0,24.8,38.4,23.6,,26.6,27.9,29.4,35.1,36.1,32.9,22.2,17.9,82,42,4.6,14,32,1.7,4.0,,,,
42132,2017,25,22,6,28.0,25.2,32.0,26.2,32.9,25.5,,27.4,28.4,28.9,34.4,32.4,30.4,22.5,22.3,79,62,4.4,11,29,9.2,0.0,,,,
42132,2017,25,18,6,25.2,24.4,34.4,28.4,35.0,22.8,,25.9,27.9,28.4,34.9,32.4,30.4,22.5,25.7,93,63,9.1,16,20,0.5,60.0,,,,
42132,2017,26,28,6,27.4,25.0,34.4,25.4,38.9,24.0,,29.4,31.4,31.9,38.9,32.9,31.9,22.5,19.4,82,47,9.2,7,29,7.2,1.1,,,,
42132,2017,25,23,6,27.2,25.4,35.4,27.4,32.9,24.5,,27.4,28.2,29.1,35.9,34.4,31.9,23.4,23.0,86,53,5.2,29,29,8.5,0.0,,,,
42132,2017,26,29,6,25.4,25.0,30.6,27.4,38.9,24.0,,26.4,27.4,28.4,33.9,29.4,28.9,23.6,25.6,97,78,8.3,11,16,0.2,100.6,,,,
42132,2017,22,3,6,31.0,26.8,44.0,27.0,41.0,26.8,,30.4,31.9,32.9,43.6,37.4,35.9,24.1,17.3,71,25,3.4,27,29,10.8,0.0,,,,
42132,2017,23,6,6,35.4,28.0,42.4,28.6,44.0,32.1,,33.4,34.4,34.3,42.1,38.4,35.2,24.3,21.7,56,34,12.9,27,29,6.6,0.0,,,,
42132,2017,24,17,6,26.8,25.8,31.4,26.0,37.4,24.2,,28.4,32.3,33.1,35.9,31.9,32.2,24.4,22.3,92,65,13.9,14,20,6.1,17.6,,,,
42132,2017,25,24,6,29.4,26.8,36.4,27.4,35.4,26.7,,29.4,30.4,31.6,36.9,34.9,33.4,25.0,22.4,81,49,3.0,20,7,10.9,0.0,,,,
42132,2017,25,19,6,30.0,27.4,32.0,27.4,36.0,25.0,,29.9,30.6,30.9,34.4,33.6,32.4,26.0,24.9,82,70,3.3,11,14,7.2,0.0,,,,
42132,2017,26,30,6,27.6,27.0,30.0,28.2,35.0,26.4,,27.9,28.4,28.9,32.9,31.9,29.9,26.4,27.7,95,87,6.7,14,11,1.7,6.7,,,,
42132,2017,26,26,6,30.6,27.8,37.8,29.4,39.0,29.2,,31.9,32.4,33.4,37.4,35.4,34.4,26.5,26.1,80,53,7.6,14,11,9.6,0.0,,,,
42132,2017,26,25,6,31.8,28.0,39.0,25.8,37.4,28.9,,31.4,32.4,33.2,39.9,38.4,34.4,26.3,17.6,74,33,3.5,14,7,10.3,0.0,,,,
42132,2017,26,27,6,31.4,28.8,38.0,30.4,38.0,30.0,,32.2,32.9,33.9,41.6,37.9,34.9,28.3,28.4,82,57,9.1,14,11,7.8,0.0,,,,
42132,2017,27,5,7,30.0,26.6,37.0,29.4,38.4,29.0,,28.4,29.9,30.4,35.4,33.4,32.4,24.3,26.6,76,56,9.9,25,25,8.2,0.0,,,,
42132,2017,28,11,7,29.4,26.4,33.4,28.4,38.2,28.3,,30.9,32.4,33.6,36.9,35.9,34.9,24.2,26.3,79,68,6.6,23,23,8.6,0.0,,,,
42132,2017,29,20,7,27.0,26.4,32.8,26.4,38.0,23.8,,30.4,32.4,33.4,32.9,33.9,30.4,25.5,22.3,95,60,4.1,32,7,9.2,20.4,,,,
42132,2017,26,1,7,27.0,26.8,34.4,30.0,31.3,25.0,,27.9,28.4,28.9,35.4,33.4,31.9,26.4,29.4,99,72,4.8,7,16,2.7,20.8,,,,
42132,2017,27,8,7,29.0,27.2,36.0,29.0,37.0,25.5,,30.2,30.9,25.9,36.4,34.4,33.6,26.1,26.2,87,59,6.0,25,7,8.2,12.4,,,,
42132,2017,27,4,7,29.4,27.4,38.0,30.0,34.9,27.0,,29.4,30.4,30.9,34.9,32.9,31.9,26.3,27.4,85,55,3.7,25,34,8.4,0.0,,,,
42132,2017,28,13,7,29.0,27.4,34.4,28.0,33.8,27.3,,30.1,31.4,32.2,37.4,35.4,33.6,26.5,24.8,88,61,6.4,11,7,2.0,0.0,,,,
42132,2017,28,12,7,28.4,27.4,32.4,28.4,37.0,27.0,,30.9,32.5,33.9,36.0,35.9,34.9,26.9,26.8,93,73,7.2,16,14,7.1,0.0,,,,
42132,2017,29,22,7,29.4,27.4,33.6,29.4,34.0,27.7,,28.9,29.9,31.4,34.4,32.9,31.9,26.3,28.5,85,73,7.3,9,7,11.1,34.0,,,,
42132,2017,30,29,7,28.4,27.4,33.4,29.2,34.9,27.2,,30.4,31.9,32.9,38.9,37.2,35.4,26.9,28.1,93,73,8.9,9,11,7.0,0.0,,,,
42132,2017,30,26,7,28.6,27.4,31.4,29.4,33.2,26.2,,29.4,30.4,30.9,36.9,35.6,32.9,26.8,29.7,91,86,8.1,14,2,5.9,0.0,,,,
42132,2017,30,24,7,27.4,27.0,29.2,28.4,33.6,26.6,,28.9,29.9,30.9,32.9,31.9,28.9,26.6,28.6,97,94,8.9,14,9,7.2,0.0,,,,
42132,2017,31,30,7,27.4,26.8,35.0,28.2,33.9,26.5,,30.4,31.9,32.9,38.6,36.2,34.6,26.1,24.9,95,59,10.0,16,11,4.7,0.0,,,,
42132,2017,31,31,7,28.4,25.4,37.0,29.4,35.6,26.6,,29.9,30.9,32.9,40.9,38.9,35.9,22.7,26.6,78,56,5.3,25,23,7.3,0.0,,,,
42132,2017,31,1,8,28.6,25.8,37.0,28.4,37.0,26.8,,29.7,30.9,33.6,42.7,39.6,35.4,23.4,24.3,80,52,6.4,25,29,,,,,,
42132,2017,31,2,8,29.0,25.8,37.0,27.6,37.0,26.5,,29.9,31.9,33.9,42.4,39.9,31.4,23.2,22.5,77,48,7.1,25,29,,,,,,
42132,2017,31,3,8,29.8,26.0,36.0,27.4,37.5,26.5,,30.2,31.6,32.2,36.6,36.0,35.0,23.1,23.5,92,62,4.7,23,29,0.3,4.3,,,,
42132,2017,31,4,8,27.2,26.2,35.0,28.4,34.0,25.0,,27.4,28.4,29.4,37.4,35.9,31.9,24.9,25.0,92,59,5.0,16,29,4.9,2.5,,,,
42132,2017,31,5,8,27.8,26.6,35.0,29.0,35.9,25.7,,29.4,30.4,30.9,37.4,35.9,31.9,25.4,26.4,91,62,5.8,16,2,8.5,0.0,,,,
42132,2017,32,6,8,29.0,27.4,35.4,29.4,35.6,26.5,,30.4,30.9,31.4,36.9,35.9,32.4,26.4,27.1,88,63,5.2,20,2,6.3,0.6,,,,
42132,2017,32,7,8,29.4,28.0,35.0,28.4,35.9,27.1,,30.4,31.4,31.9,36.9,36.4,33.9,27.5,25.0,89,59,3.6,27,29,3.7,0.0,,,,
42132,2017,32,8,8,29.4,27.6,36.0,29.0,35.0,27.0,,30.9,32.4,32.2,37.2,36.4,34.0,26.6,25.8,86,58,8.4,20,23,5.5,0.0,,,,
42132,2017,32,9,8,28.2,27.0,32.4,28.0,36.2,26.8,,30.4,31.6,32.0,35.6,34.2,32.6,26.0,25.7,91,70,7.9,23,5,3.0,0.0,,,,
42132,2017,32,10,8,29.8,27.0,30.0,26.4,32.8,28.2,,30.9,31.4,31.9,38.9,36.4,33.9,25.1,23.6,79,74,4.0,14,5,0.0,0.0,,,,
42132,2017,32,11,8,28.2,27.4,34.8,29.4,35.4,26.6,,29.4,30.4,30.9,37.4,34.4,31.9,26.9,27.4,94,66,3.5,0,20,4.1,5.3,,,,
42132,2017,32,12,8,27.2,26.6,32.4,28.4,35.0,26.5,,28.4,29.4,30.4,35.4,32.9,31.4,25.8,26.6,95,73,6.8,14,11,1.4,11.9,,,,
42132,2017,33,13,8,26.0,25.8,33.4,29.0,34.0,26.0,,28.9,29.9,30.4,34.9,32.9,31.1,24.8,27.4,98,71,4.6,16,23,3.6,5.1,,,,
42132,2017,33,14,8,26.8,26.4,32.8,29.0,33.9,26.3,,23.4,29.4,29.9,33.9,32.4,30.9,25.6,27.7,97,74,3.8,14,23,3.5,6.9,,,,
42132,2017,33,15,8,28.4,27.8,27.0,26.6,32.8,27.0,,28.2,29.4,30.1,30.0,29.6,29.4,27.7,25.9,95,97,4.3,14,23,2.3,0.0,,,,
42132,2017,33,16,8,26.0,25.6,32.0,28.2,29.2,25.0,,27.2,28.0,28.4,35.0,32.4,30.0,24.4,26.4,97,74,4.7,23,29,0.0,3.3,,,,
42132,2017,33,17,8,28.2,27.6,35.4,28.0,32.4,26.4,,28.6,29.4,29.6,38.0,34.6,32.2,27.4,23.8,95,55,3.4,29,29,4.9,0.0,,,,
42132,2017,33,18,8,29.0,28.0,35.8,28.4,35.9,27.5,,29.9,31.1,31.4,36.6,35.9,33.9,27.8,24.5,92,55,3.8,27,29,8.6,0.0,,,,
42132,2017,33,19,8,28.0,26.2,35.4,27.6,36.4,26.0,,28.4,29.9,30.9,36.6,35.9,32.9,24.4,22.9,86,53,7.6,27,27,8.9,4.5,,,,
42132,2017,34,20,8,28.4,26.0,34.4,27.4,35.9,26.5,,29.4,30.9,31.4,36.4,35.4,33.4,23.8,23.1,82,56,12.6,25,25,10.5,0.0,,,,
42132,2017,34,21,8,27.4,25.4,34.0,26.8,34.9,26.0,,29.4,30.4,31.4,36.4,34.0,32.2,23.1,22.0,84,55,11.6,25,27,7.5,0.0,,,,
42132,2017,34,22,8,27.4,25.0,34.2,27.4,34.8,25.2,,29.2,30.6,31.4,36.6,34.4,33.0,22.3,23.2,81,57,11.8,23,23,7.6,0.0,,,,
42132,2017,34,23,8,28.0,25.2,34.6,27.6,35.4,26.0,,30.0,31.2,31.8,37.8,35.4,33.6,22.4,23.4,79,57,5.4,27,27,6.4,0.0,,,,
42132,2017,34,24,8,27.2,25.0,35.2,27.4,35.9,24.5,,28.9,30.4,31.4,37.4,34.9,33.4,22.4,22.6,83,53,6.3,20,25,10.0,0.8,,,,
42132,2017,34,25,8,28.2,25.0,36.0,28.0,35.9,25.0,,29.9,31.4,31.9,36.4,34.9,33.4,21.8,23.4,76,53,8.4,25,34,10.0,0.0,,,,
